longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,household_rooms
-122.42,37.8,52.0,7.9561263512135,6.366470447731438,6.732210706467206,6.236369590203704,8.0755,500001.0,NEAR BAY,1.2757624826647938
-122.42,37.8,52.0,8.514389264083503,7.212294468500341,7.522400231387125,7.135687347028144,4.9211,500001.0,NEAR BAY,1.19321220928066
-122.42,37.8,50.0,7.822044008185619,6.595780513961311,6.8658910748834385,6.569481420414296,3.2356,500001.0,NEAR BAY,1.1906638450759683
-122.42,37.8,52.0,6.60934924316738,5.14166355650266,5.627621113690637,5.111987788356544,4.4712,500001.0,NEAR BAY,1.292911782422748
-122.41,37.8,52.0,7.857093864902493,6.511745329644728,7.197435354096591,6.419994928147142,3.1477,500001.0,NEAR BAY,1.2238473632517506
-122.41,37.8,52.0,7.870547844507712,6.416732282512326,7.192182058713246,6.327936783729195,4.1607,350000.0,NEAR BAY,1.2437778874063627
-122.41,37.8,52.0,8.095293776844649,6.654152520183219,7.154615356913663,6.565264970035361,5.4378,500001.0,NEAR BAY,1.233049056480206
-122.41,37.8,52.0,6.70073110954781,5.53338948872752,6.4457198193855785,5.5134287461649825,2.5875,500001.0,NEAR BAY,1.2153473669553976
-122.41,37.8,52.0,8.316055720364643,6.853299093186078,7.553286605600419,6.761572768804055,3.6065,433300.0,NEAR BAY,1.229899611334884
-122.41,37.8,52.0,7.161622002939187,5.736572297479192,6.082218910376446,5.60947179518496,6.3245,500001.0,NEAR BAY,1.2767016689675768
-122.4,37.8,52.0,7.528869256642251,6.3561076606958915,6.522092798170152,6.1070228877422545,4.775,500001.0,NEAR BAY,1.2328215228657262
-122.4,37.8,52.0,7.647308832356238,6.343880434126331,6.825460036255307,6.222576268071369,4.2015,412500.0,NEAR BAY,1.2289618484220608
-122.4,37.81,12.0,7.2078598714324755,5.857933154483459,6.285998094508865,5.814130531825066,7.7852,250000.0,NEAR BAY,1.239714146763388
-122.41,37.8,52.0,7.804251383528112,6.60934924316738,7.255591274253665,6.499787040655854,2.8229,375000.0,NEAR BAY,1.2006933972933107
-122.4,37.8,52.0,7.404279118037268,6.3473892096560105,7.267525427828172,6.2422232654551655,1.9063,300000.0,NEAR BAY,1.186160571829109
-122.41,37.8,52.0,7.240649694255466,5.981414211254481,7.438971592395862,5.993961427306569,2.75,168800.0,NEAR BAY,1.2079907056574277
-122.41,37.8,52.0,7.45298232946546,6.0330862217988015,6.92461239604856,5.981414211254481,3.3839,400000.0,NEAR BAY,1.2460234429914774
-122.41,37.8,52.0,7.532088143541722,6.618738983517219,7.992268643270745,6.566672429803241,1.8295,243800.0,NEAR BAY,1.1470174923537961
-122.41,37.8,30.0,7.507690077819904,6.6052979209482015,7.407924322559599,6.529418838262226,0.8836,450000.0,NEAR BAY,1.1498251626660911
-122.41,37.8,52.0,8.21554741194707,6.731018100482083,7.277247726631484,6.568077911411976,5.866,500001.0,NEAR BAY,1.2508297743655918
-122.41,37.8,52.0,7.970049304976135,6.62273632394984,7.487733761436444,6.598509028614515,3.5746,350000.0,NEAR BAY,1.2078560884608809
-122.41,37.79,52.0,8.188411308079031,6.919683849847411,7.631916513071252,6.874198495453294,2.9871,380000.0,NEAR BAY,1.1911805155895598
-122.42,37.8,52.0,7.936660155225426,6.530877627725885,7.053585727193677,6.480044561926653,4.3472,500001.0,NEAR BAY,1.2247848111812507
-122.42,37.8,52.0,8.249052274171293,6.947937068614969,7.5126175446745105,6.885509670034818,4.2458,450000.0,NEAR BAY,1.1980307441975577
-122.42,37.8,52.0,8.10832229017324,7.017506142941256,7.3632795869630385,6.942156705699469,2.0987,458300.0,NEAR BAY,1.1679831836000412
-122.42,37.8,52.0,7.48324441607385,6.18826412308259,6.838405200847344,6.059123195581797,3.3643,420000.0,NEAR BAY,1.2350375086498484
-122.42,37.8,52.0,8.028781162487148,6.769641976852503,7.660585461703256,6.7464121285733745,2.5603,287500.0,NEAR BAY,1.1900816329441986
-122.42,37.79,52.0,8.148445666243235,6.92951677076365,7.734996194022781,6.902742737158593,2.565,225000.0,NEAR BAY,1.1804649219184746
-122.42,37.79,52.0,8.121183242078828,7.00397413672268,7.655864017616056,6.952728644624869,2.1343,400000.0,NEAR BAY,1.168056982686544
-122.42,37.79,52.0,8.163940954755008,7.117205503164344,7.8050670442584895,7.0317412587631285,2.5013,275000.0,NEAR BAY,1.1610127071414786
-122.41,37.79,52.0,7.975908360165538,6.747586526829315,7.445417556701687,6.7226297948554485,3.0296,500001.0,NEAR BAY,1.1864268305045105
-122.41,37.79,52.0,8.10258642539079,6.76849321164863,7.072421900537371,6.590301048196686,3.3681,500001.0,NEAR BAY,1.2294713649853541
-122.41,37.79,52.0,7.6787889981991535,6.300785794663244,6.807934943699926,6.068425588244111,3.5066,350000.0,NEAR BAY,1.2653675795373802
-122.41,37.8,52.0,7.600902459542082,6.466144724237619,7.52131798019924,6.431331081933479,1.9145,225000.0,NEAR BAY,1.1818552586872872
-122.41,37.79,52.0,7.741967899820685,6.844815479208263,7.323830566202317,6.759255270663693,1.3668,55000.0,NEAR BAY,1.1453877076402383
-122.41,37.8,52.0,8.089789175789319,7.336936913707618,8.089789175789319,7.284820912568604,0.9,500001.0,NEAR BAY,1.1104993894677482
-122.39,37.8,25.0,8.425516402844334,7.29641326877392,7.330405211844402,7.064759027791802,4.5581,500001.0,NEAR BAY,1.1926120013010348
-122.4,37.79,52.0,7.078341579557671,6.493753839851686,6.915723448631314,6.436150368369428,1.4552,450000.0,NEAR BAY,1.0997787768204272
-122.41,37.79,52.0,7.270312886079025,6.6052979209482015,7.4318919168078,6.4967749901858625,1.5156,237500.0,NEAR BAY,1.119064904827654
-122.41,37.79,52.0,8.191740021277457,7.160069207596127,7.316548177182976,6.954638864880987,3.2059,500001.0,NEAR BAY,1.177881437186263
-122.41,37.79,52.0,8.702344075220351,7.828038032125829,8.142354276849835,7.659171367666058,2.5166,275000.0,NEAR BAY,1.1361991601282286
-122.42,37.79,52.0,7.914983005848394,7.124478262493424,7.474204806496124,6.937314081223682,1.8068,225000.0,NEAR BAY,1.1409290271678545
-122.41,37.79,52.0,8.6628507638386,7.91862865334224,8.41604600941128,7.839525581704678,1.724,225000.0,NEAR BAY,1.1050223222761513
-122.42,37.78,26.0,6.70073110954781,6.230481447578482,6.444131256700441,6.100318952020064,2.3304,500001.0,NEAR BAY,1.0984230762768437
-122.42,37.78,27.0,7.455298485683291,6.785587645007929,7.10002716662926,6.6240652277998935,0.8543,500001.0,NEAR BAY,1.1254868769097979
-122.43,37.81,39.0,8.09437844497296,6.731018100482083,7.037027614686276,6.587550014824796,3.7679,500001.0,NEAR BAY,1.2287388219834625
-122.44,37.8,52.0,7.45298232946546,6.023447592961033,6.293419278846481,5.768320995793772,4.2857,500001.0,NEAR BAY,1.2920540196879011
-122.43,37.81,52.0,8.368693183097793,6.849066282633458,7.168579897264035,6.683360945766275,4.6781,500001.0,NEAR BAY,1.252168370226829
-122.45,37.81,52.0,7.226936018493289,5.777652323222656,5.662960480135946,5.220355825078324,3.9028,500001.0,NEAR BAY,1.3843761346258152
-122.44,37.8,52.0,7.962067308753666,6.38856140554563,6.2166061010848646,5.817111159963204,5.0376,500001.0,NEAR BAY,1.3687321919431965
-122.44,37.8,52.0,8.08886878916199,6.601230118728877,6.952728644624869,6.431331081933479,4.5523,500001.0,NEAR BAY,1.2577285613369789
-122.44,37.8,52.0,7.365812837209472,6.154858094016418,6.5722825426940075,6.1070228877422545,3.2447,500001.0,NEAR BAY,1.2061217016222103
-122.44,37.8,52.0,6.914730892718563,5.676753802268282,6.100318952020064,5.552959584921617,2.7717,500000.0,NEAR BAY,1.24523342678284
-122.44,37.8,52.0,8.055157731819678,6.579251212010101,7.044032897274685,6.490723534502507,4.625,500001.0,NEAR BAY,1.2410261643407186
-122.44,37.8,52.0,8.058960017769417,6.159095388491933,6.736966958001855,6.018593214496234,7.9761,500001.0,NEAR BAY,1.339010584459971
-122.44,37.8,52.0,7.960672608388117,6.386879319362645,6.937314081223682,6.359573868672378,5.2539,500001.0,NEAR BAY,1.2517619533602469
-122.44,37.8,52.0,7.38025578842646,6.1903154058531475,6.590301048196686,6.142037405587356,3.9856,500001.0,NEAR BAY,1.2015973366936366
-122.43,37.8,52.0,8.062432791583195,6.744059186311348,7.138866999945524,6.693323668269949,4.1047,466700.0,NEAR BAY,1.204548471158444
-122.43,37.8,52.0,7.933438387627489,6.70196036600254,7.172424577124845,6.639875833826536,4.199,400000.0,NEAR BAY,1.1948172806501831
-122.43,37.8,52.0,8.00469951054955,6.71174039505618,7.123672785204607,6.659293919683638,3.3715,500000.0,NEAR BAY,1.2020342707639233
-122.43,37.8,52.0,7.589335823170617,6.588926477533519,6.952728644624869,6.507277712385012,3.6893,475000.0,NEAR BAY,1.1662842986900916
-122.43,37.8,52.0,6.914730892718563,5.529429087511423,5.857933154483459,5.455321115357702,3.2235,500000.0,NEAR BAY,1.2675204165804945
-122.43,37.8,52.0,7.2305631534092925,5.777652323222656,6.317164686747284,5.666426688112432,4.0417,500001.0,NEAR BAY,1.2760357719933542
-122.42,37.8,52.0,7.885329239273191,6.650279048587422,6.922643891475888,6.530877627725885,4.038,500001.0,NEAR BAY,1.2073919752832576
-122.43,37.8,52.0,7.89989532313973,6.35088571671474,6.8308742346461795,6.315358001522335,5.0365,500000.0,NEAR BAY,1.2509022166653796
-122.43,37.8,52.0,7.83241092718792,6.476972362889683,6.866933284461882,6.410174881966167,5.7934,500001.0,NEAR BAY,1.2218716449098679
-122.43,37.8,52.0,7.938445551164788,6.434546518787453,6.86171134048073,6.35088571671474,4.5399,500001.0,NEAR BAY,1.2499745555603037
-122.42,37.8,52.0,8.313852267398207,7.014814351275545,7.2909747781429814,6.932447891572509,4.5913,500001.0,NEAR BAY,1.1992664636549255
-122.42,37.79,48.0,8.413387022690648,7.202661196523238,7.591357046698551,7.122866658599083,4.0156,500001.0,NEAR BAY,1.1811799133616496
-122.43,37.79,52.0,8.179199798423086,6.794586580876499,7.228388451573604,6.748759547491679,3.8068,500001.0,NEAR BAY,1.2119560255281374
-122.43,37.79,52.0,8.156797046675651,6.742880635791903,7.130098510125578,6.70196036600254,7.2623,500001.0,NEAR BAY,1.2170762883130664
-122.43,37.79,52.0,8.73020559553099,7.356918242356021,7.633369649679584,7.226209010100671,5.8543,500001.0,NEAR BAY,1.2081307893707556
-122.44,37.79,52.0,7.590852123688581,5.886104031450156,6.47543271670409,5.916202062607435,5.3124,500001.0,NEAR BAY,1.2830616742564538
-122.44,37.79,52.0,7.197435354096591,5.0238805208462765,5.998936561946683,5.062595033026967,10.8783,500001.0,NEAR BAY,1.421688937618458
-122.44,37.79,52.0,7.6236419465115715,5.869296913133774,6.583409222158765,5.793013608384144,8.0755,500001.0,NEAR BAY,1.3160062209206596
-122.44,37.79,52.0,7.277938572945661,5.231108616854587,6.182084906716632,5.204006687076795,15.0001,500001.0,NEAR BAY,1.3985259840305546
-122.45,37.79,52.0,7.69484807238461,5.638354669333745,6.505784060128229,5.676753802268282,10.0914,500001.0,NEAR BAY,1.3555014609423348
-122.45,37.79,52.0,8.029432840581244,6.363028103540465,7.010311867307229,6.285998094508865,5.5634,500001.0,NEAR BAY,1.2773520958581512
-122.45,37.79,52.0,7.45876269238096,6.180016653652572,6.595780513961311,6.063785208687608,1.4804,425000.0,NEAR BAY,1.2300506095919694
-122.45,37.79,52.0,7.284820912568604,5.375278407684165,6.206575926724928,5.342334251964811,10.7097,500001.0,NEAR BAY,1.3636026068360254
-122.46,37.79,52.0,6.802394763324311,4.574710978503383,5.720311776607412,4.709530201312334,14.2959,500001.0,NEAR BAY,1.444389243204936
-122.46,37.79,52.0,7.653020413804189,5.924255797414532,6.612041034833092,5.855071922202427,5.2909,500001.0,NEAR BAY,1.307075389592388
-122.44,37.79,52.0,7.505492274737424,6.284134161070802,6.68586094706836,6.1903154058531475,3.975,500001.0,NEAR BAY,1.2124571661794057
-122.44,37.79,52.0,8.200013648175434,6.734591659972948,7.330405211844402,6.680854678790215,4.4375,500001.0,NEAR BAY,1.2273899137797608
-122.44,37.79,52.0,8.239065331769268,6.695798917058491,7.22402480828583,6.684611727667927,6.4209,500001.0,NEAR BAY,1.232542093307736
-122.43,37.79,52.0,8.167068178341237,6.844815479208263,7.1853870155804165,6.78897174299217,4.3986,500001.0,NEAR BAY,1.2029904509135112
-122.43,37.79,52.0,8.077136638538454,6.877296071497429,7.050122520269059,6.7226297948554485,4.2042,500001.0,NEAR BAY,1.2014846696927375
-122.42,37.79,52.0,7.828834527588089,6.79794041297493,7.0925737159746784,6.690842277418564,2.6607,87500.0,NEAR BAY,1.1700820618668928
-122.42,37.79,6.0,6.508769136971682,5.71042701737487,6.486160788944089,5.652489180268651,3.4423,117500.0,NEAR BAY,1.151487234985266
-122.43,37.79,50.0,8.105609402299896,6.999422467507961,7.297091005160418,6.905753276311464,2.7165,500001.0,NEAR BAY,1.1737473202386555
-122.43,37.79,52.0,8.013343181386672,6.736966958001855,7.166265974133638,6.646390514847729,3.4375,500001.0,NEAR BAY,1.2056684246111078
-122.43,37.79,25.0,7.401231264413015,5.978885764901122,6.476972362889683,5.940171252720432,5.0049,460000.0,NEAR BAY,1.245962607731799
-122.44,37.79,52.0,7.55171221535131,6.135564891081739,6.723832440821209,6.073044534100405,4.4464,500001.0,NEAR BAY,1.2434804607389462
-122.44,37.79,52.0,7.642044402873258,6.198478716492308,7.110696122978827,6.182084906716632,4.0882,468800.0,NEAR BAY,1.2361597289889092
-122.44,37.79,52.0,7.454141078146678,5.953243334287785,6.421622267806518,5.877735781779639,3.6812,500000.0,NEAR BAY,1.268199414688515
-122.44,37.78,52.0,7.899524472032198,6.489204931325317,7.126087273299125,6.352629396319567,2.8569,372200.0,NEAR BAY,1.243504693758593
-122.45,37.78,45.0,7.91862865334224,6.551080335043404,7.186144304522325,6.542471960506805,3.1576,333300.0,NEAR BAY,1.2103420085164314
-122.45,37.79,46.0,7.605890001053122,6.142037405587356,6.635946555686647,6.118097198041348,3.7188,500001.0,NEAR BAY,1.2431790072717506
-122.45,37.78,52.0,8.288031567776464,6.57507584059962,7.323830566202317,6.539585955617669,5.0156,500001.0,NEAR BAY,1.2673633505278474
-122.43,37.79,24.0,7.807916628926408,6.90975328164481,7.217443431696533,6.86484777797086,2.6782,450000.0,NEAR BAY,1.1373765131372373
-122.43,37.78,10.0,7.7752758464868625,6.738152494595957,7.1276936993473985,6.672032945461067,1.3062,220000.0,NEAR BAY,1.165353335339317
-122.44,37.78,39.0,7.074963197966044,5.739792912179234,6.804614520062624,5.641907070938114,1.4866,237500.0,NEAR BAY,1.254002079263182
-122.45,37.78,52.0,7.204892510204673,5.676753802268282,6.329720905522696,5.68697535633982,3.7159,494400.0,NEAR BAY,1.2669111537774969
-122.45,37.78,52.0,7.8961806086154915,6.408528791059498,7.239214973779806,6.361302477572996,4.0,355300.0,NEAR BAY,1.241283626498467
-122.46,37.78,47.0,7.428333194190806,5.940171252720432,6.731018100482083,5.929589143389895,5.2806,400000.0,NEAR BAY,1.252756812412823
-122.44,37.78,37.0,7.119635638017636,5.752572638825633,6.1779441140506,5.697093486505405,3.6875,492300.0,NEAR BAY,1.2496961222212308
-122.44,37.78,52.0,8.163656176168432,6.674561391814426,7.440733707389261,6.489204931325317,2.8654,280000.0,NEAR BAY,1.258036425504154
-122.44,37.78,44.0,7.343426229147367,5.814130531825066,6.331501849893691,5.7899601708972535,3.875,412500.0,NEAR BAY,1.268303410109534
-122.45,37.78,43.0,7.2813856635702825,5.986452005284438,6.8001700683022,5.976350909297934,4.1319,322700.0,NEAR BAY,1.218366487189029
-122.45,37.78,48.0,6.921658184151129,5.272999558563747,6.142037405587356,5.327876168789581,3.2011,428300.0,NEAR BAY,1.2991402136366905
-122.45,37.78,52.0,7.617759576608505,6.0844994130751715,7.695757990554761,6.037870919922137,3.6667,418400.0,NEAR BAY,1.2616632050667855
-122.44,37.78,16.0,6.784457062637643,5.4680601411351315,6.400257445308821,5.393627546352362,2.151,146900.0,NEAR BAY,1.2578653242799238
-122.43,37.78,49.0,7.717351272185329,6.376726947898627,7.15305163493748,6.304448802421981,2.9792,350000.0,NEAR BAY,1.2241119745822273
-122.44,37.78,52.0,8.012349639327795,6.747586526829315,7.370860166536716,6.68586094706836,3.3882,471400.0,NEAR BAY,1.1984020760768408
-122.44,37.78,52.0,7.91862865334224,6.602587892189336,7.177782416195197,6.483107351457199,2.943,341700.0,NEAR BAY,1.2214248853310103
-122.44,37.78,52.0,7.020190708311925,5.634789603169249,6.244166900663736,5.652489180268651,2.4196,346200.0,NEAR BAY,1.2419644663483054
-122.44,37.78,31.0,7.21890970761906,5.958424693029782,6.56244409369372,5.940171252720432,3.1607,293800.0,NEAR BAY,1.2152696278433055
-122.43,37.78,26.0,8.185350223178686,6.942156705699469,7.507690077819904,6.842683282238422,2.6392,287500.0,NEAR BAY,1.1962193609669804
-122.43,37.78,2.0,7.095064377287131,6.150602768446279,6.359573868672378,5.8971538676367405,3.6437,275000.0,NEAR BAY,1.2031336703328124
-122.42,37.78,19.0,8.310414994188292,7.406103381237015,7.640123172695364,7.293697720601438,3.1462,187500.0,NEAR BAY,1.1393966836211327
-122.42,37.78,17.0,7.1372784372603855,5.8289456176102075,6.9975959829819265,5.953243334287785,1.8438,72500.0,NEAR BAY,1.198889082217274
-122.43,37.78,17.0,7.911690520708339,6.812345094177479,7.421177528595393,6.795705775173514,1.077,115000.0,NEAR BAY,1.1642191087218356
-122.43,37.78,24.0,7.61972421378267,6.546785410760524,7.22402480828583,6.373319789577012,0.9355,112500.0,NEAR BAY,1.1955659633216649
-122.42,37.78,52.0,6.897704943128636,6.054439346269371,6.453624998892692,5.834810737062605,2.4414,275000.0,NEAR BAY,1.1821642987174454
-122.42,37.78,52.0,7.134890851565884,6.152732694704104,6.79794041297493,6.124683390894205,2.1516,187500.0,NEAR BAY,1.1649403562923093
-122.43,37.78,29.0,7.1785454837637,5.8998973535824915,6.917705609835305,5.940171252720432,1.3844,177500.0,NEAR BAY,1.2084744998683545
-122.43,37.78,52.0,7.577121930876679,6.444131256700441,7.158513997329321,6.3578422665081,2.105,316700.0,NEAR BAY,1.1917757020792277
-122.43,37.78,52.0,8.297792626380861,6.975413927455952,7.635786861395585,6.833031732786201,2.8202,442900.0,NEAR BAY,1.2143647140648355
-122.43,37.77,52.0,8.280204233279974,6.9782137426306985,7.5569505720129,6.881411303642535,2.9567,425000.0,NEAR BAY,1.2032712285192162
-122.44,37.78,52.0,7.976595409316577,6.625392368007956,7.436617265234227,6.517671272912275,2.5721,475000.0,NEAR BAY,1.223841319286484
-122.44,37.77,52.0,7.903226808730733,6.473890696352274,7.212294468500341,6.444131256700441,2.0161,364300.0,NEAR BAY,1.2264223824605003
-122.45,37.77,52.0,7.757906208351747,6.3080984415095305,6.994849985833071,6.230481447578482,3.3679,350000.0,NEAR BAY,1.2451535685684303
-122.45,37.77,52.0,8.067462667010057,6.5638555265321274,7.3310603052186325,6.499787040655854,3.3068,500001.0,NEAR BAY,1.2411887676547657
-122.45,37.77,52.0,7.45182223652793,6.144185634125646,6.786716950605081,6.082218910376446,3.0906,500001.0,NEAR BAY,1.2251815244293327
-122.44,37.77,52.0,8.153637486385282,6.694562058521095,7.325807502595773,6.656726524178391,3.6186,500001.0,NEAR BAY,1.2248719331896616
-122.45,37.77,52.0,7.739359202689098,6.234410725718371,6.946975992135418,6.159095388491933,4.1417,500000.0,NEAR BAY,1.256574012013166
-122.45,37.77,52.0,7.692569648067906,6.4425401664681985,7.00397413672268,6.373319789577012,3.0409,500000.0,NEAR BAY,1.2069957105633404
-122.45,37.77,52.0,7.880804344674901,6.440946540632921,7.151485463904735,6.317164686747284,3.35,492900.0,NEAR BAY,1.2475223831362132
-122.43,37.77,52.0,8.1786387885907,6.725033642166843,7.44600149832412,6.669498089857879,3.3702,335700.0,NEAR BAY,1.2262750027663594
-122.43,37.77,52.0,7.473637108496206,5.905361848054571,6.610696044717759,5.765191102784844,4.445,400000.0,NEAR BAY,1.2963381395780802
-122.44,37.77,52.0,7.602401335665818,6.255750041753367,6.84587987526405,6.218600119691729,3.2239,488900.0,NEAR BAY,1.2225261617308636
-122.44,37.77,52.0,8.00469951054955,6.602587892189336,7.264730177929867,6.55250788703459,3.0766,438900.0,NEAR BAY,1.2216237887158294
-122.42,37.77,52.0,6.99117688712121,5.857933154483459,6.380122536899765,5.8916442118257715,2.5186,250000.0,NEAR BAY,1.1866257763984533
-122.42,37.77,52.0,7.563200592358071,6.343880434126331,6.7661917146603505,6.246106765481563,2.879,450000.0,NEAR BAY,1.210866364653785
-122.43,37.77,52.0,7.357556200910353,6.180016653652572,6.484635235635252,6.054439346269371,2.6914,366700.0,NEAR BAY,1.2152332825737098
-122.43,37.77,52.0,7.83002808253384,6.593044534142437,7.264730177929867,6.393590753950631,2.3977,412500.0,NEAR BAY,1.2246683254938748
-122.43,37.77,52.0,7.790282380703483,6.431331081933479,7.080867896690782,6.3835066348840055,2.3887,337500.0,NEAR BAY,1.2203766403455834
-122.43,37.77,52.0,7.529943370601589,6.159095388491933,6.771935555839602,6.156978985585555,3.2981,222700.0,NEAR BAY,1.2229931900417976
-122.43,37.77,52.0,8.388905171114706,7.018401799069201,7.570443252057374,6.960347729101308,2.7587,354500.0,NEAR BAY,1.2052422519122974
-122.43,37.77,52.0,7.895808377083183,6.4457198193855785,7.065613363597717,6.421622267806518,3.6894,418800.0,NEAR BAY,1.2295659956000828
-122.44,37.77,52.0,7.839131648274333,6.327936783729195,6.745236349484363,6.274762021241939,5.1788,476900.0,NEAR BAY,1.249311387704671
-122.44,37.77,52.0,8.63141433550626,7.1459844677143876,7.6128310304073565,7.087573705557973,4.4085,400000.0,NEAR BAY,1.217823573212033
-122.44,37.76,38.0,7.697575346802343,6.115892125483034,6.726233402358747,6.077642243349034,6.8939,455900.0,NEAR BAY,1.2665397268531322
-122.44,37.77,52.0,8.078998258685154,6.504288173536645,7.3098814858247865,6.429719478039138,4.4875,500001.0,NEAR BAY,1.256508668267592
-122.44,37.77,52.0,8.16223106548118,6.61472560020376,7.226209010100671,6.5722825426940075,4.3667,500001.0,NEAR BAY,1.2419172505836071
-122.45,37.76,50.0,7.831617276352611,6.230481447578482,6.887552571664617,6.248042874508429,4.6912,500001.0,NEAR BAY,1.2534512700457054
-122.45,37.76,52.0,7.284820912568604,5.680172609017068,6.432940092739179,5.755742213586912,4.6477,450000.0,NEAR BAY,1.2656614285768693
-122.45,37.77,52.0,8.037866234709618,6.52649485957079,7.146772179452637,6.461468176353717,3.575,500001.0,NEAR BAY,1.2439690199395954
-122.45,37.77,52.0,8.27893600229198,6.748759547491679,7.460490305825338,6.682108597449809,4.5052,500001.0,NEAR BAY,1.2389705856399267
-122.41,37.78,52.0,7.564757012905729,6.729824070489475,7.661527081358517,6.606650186198215,1.1185,55000.0,NEAR BAY,1.1450215766999545
-122.41,37.78,52.0,7.336285660021297,6.638567789166521,7.327123292259293,6.421622267806518,1.4554,375000.0,NEAR BAY,1.1424349415256416
-122.41,37.78,52.0,5.541263545158426,4.290459441148391,5.0369526024136295,3.4011973816621555,3.8625,350000.0,NEAR BAY,1.6292096351228007
-122.41,37.77,52.0,5.8916442118257715,4.343805421853684,5.1298987149230735,4.02535169073515,3.2292,275000.0,NEAR BAY,1.4636346497092732
-122.41,37.77,52.0,7.582738488914411,6.338594078203183,7.395721608602045,6.263398262591624,2.6083,193800.0,NEAR BAY,1.21064287644019
-122.4,37.78,32.0,5.8664680569332965,4.890349128221754,5.749392985908253,4.663439094112067,2.5742,350000.0,NEAR BAY,1.2579703387442418
-122.41,37.77,52.0,6.745236349484363,5.6240175061873385,6.368187186350492,5.407171771460119,3.4671,250000.0,NEAR BAY,1.247461082166236
-122.41,37.78,52.0,6.922643891475888,6.0473721790462776,6.962243464266207,5.948034989180646,1.8519,32500.0,NEAR BAY,1.1638539289140086
-122.39,37.78,3.0,8.150467911624004,7.07326971745971,7.273786317844895,6.824373670043086,4.7105,275000.0,NEAR BAY,1.1943173550712889
-122.39,37.78,5.0,7.2485040723706105,6.246106765481563,6.587550014824796,5.973809611869261,3.6037,187500.0,NEAR BAY,1.2133804964203547
-122.39,37.79,52.0,4.553876891600541,3.2188758248682006,4.736198448394496,3.332204510175204,4.6563,350000.0,NEAR BAY,1.3666258711597215
-122.37,37.81,26.0,8.597297435657898,6.952728644624869,8.418918622147897,6.870053411798126,2.7909,250000.0,NEAR BAY,1.2514163894116936
-122.4,37.78,52.0,6.142037405587356,5.313205979041787,5.659482215759621,5.003946305945459,1.6125,112500.0,NEAR BAY,1.2274387113805896
-122.4,37.77,52.0,4.976733742420574,4.1588830833596715,6.967909201801884,4.23410650459726,4.3958,225000.0,NEAR BAY,1.1753917236179565
-122.42,37.77,52.0,6.633318433280377,5.780743515792329,6.045005314036012,5.545177444479562,2.0548,162500.0,NEAR BAY,1.1962319510413686
-122.42,37.77,52.0,7.0707241072602764,6.202535517187923,7.036148493750536,6.07993319509559,1.375,312500.0,NEAR BAY,1.1629608221623082
-122.42,37.76,37.0,7.163946684342547,6.3784261836515865,7.52131798019924,6.324358962381311,1.3365,225000.0,NEAR BAY,1.13275459646666
-122.42,37.77,52.0,7.689828668736484,6.48768401848461,7.144407180321139,6.440946540632921,2.7794,350000.0,NEAR BAY,1.193897297582731
-122.42,37.77,52.0,8.34924780056679,7.182352111885263,7.8709295967551425,7.1252830915107115,2.5755,325000.0,NEAR BAY,1.1717776954735102
-122.42,37.76,52.0,8.185350223178686,6.93828448401696,7.723120092266331,6.887552571664617,2.5403,250000.0,NEAR BAY,1.1884265329390307
-122.43,37.77,52.0,7.906547232368036,6.659293919683638,7.271703706887368,6.598509028614515,3.6031,275000.0,NEAR BAY,1.1982323882685009
-122.43,37.76,52.0,7.367077059881012,5.869296913133774,6.767343125265392,5.799092654460526,3.8261,250000.0,NEAR BAY,1.2703844375058277
-122.43,37.76,52.0,7.719129840906732,6.340359303727752,6.9584483932976555,6.333279628139691,2.8458,350000.0,NEAR BAY,1.2188203101927642
-122.44,37.76,52.0,7.992944547318106,6.52795791762255,7.044032897274685,6.502790045915623,4.2222,361600.0,NEAR BAY,1.2291561761767846
-122.44,37.76,30.0,8.53503310954457,7.099201743553092,7.568379267836522,7.038783541388542,4.6053,386100.0,NEAR BAY,1.2125721808829573
-122.44,37.75,28.0,8.503297086224126,7.231287004327616,7.711101251840158,7.186901020411631,4.3232,316200.0,NEAR BAY,1.183166021359384
-122.44,37.76,35.0,7.366445148327599,6.0473721790462776,6.364750756851911,5.963579343618446,4.05,423100.0,NEAR BAY,1.2352388932680745
-122.44,37.76,50.0,7.859413154693583,6.345636360828596,6.852242569051878,6.300785794663244,5.2519,376600.0,NEAR BAY,1.247370313929811
-122.45,37.76,51.0,7.84971375760487,6.126869184114185,6.698268054115413,6.093569770045136,5.6235,500001.0,NEAR BAY,1.2881962550412756
-122.44,37.76,52.0,7.585281078639126,6.159095388491933,6.665683717782408,6.066108090103747,3.3702,370000.0,NEAR BAY,1.2504361884045156
-122.44,37.76,52.0,7.65491704784832,6.12029741895095,6.705639094860003,6.0844994130751715,3.9079,370000.0,NEAR BAY,1.2581013700812311
-122.44,37.76,52.0,7.828038032125829,6.208590026096629,6.752270376141742,6.171700597410915,5.0731,405400.0,NEAR BAY,1.2683761806931728
-122.43,37.76,52.0,8.235360643753348,6.925595197110468,7.362645270417825,6.826545223556594,3.5655,427300.0,NEAR BAY,1.2063731175961898
-122.43,37.76,52.0,7.715569534520208,6.131226489483141,6.62273632394984,6.142037405587356,4.75,500001.0,NEAR BAY,1.2561905805883604
